mean,variance,std_dev,min,max,range,difference,state
38.0,4.5,2.1213203435596424,35.0,41.0,6.0,3.0,Panic
31.8,2.2,1.4832396974191326,30.0,34.0,4.0,2.0,Panic
30.2,3.2,1.7888543819998317,28.0,32.0,4.0,-1.0,Panic
44.8,1.2,1.095445115010332,43.0,46.0,3.0,0.0,Panic
37.2,5.199999999999999,2.280350850198276,35.0,41.0,6.0,6.0,Panic
39.8,6.699999999999999,2.588435821108957,37.0,42.0,5.0,-5.0,Panic
37.2,1.6999999999999995,1.3038404810405295,35.0,38.0,3.0,3.0,Panic
32.2,0.2,0.4472135954999579,32.0,33.0,1.0,1.0,Panic
43.2,2.7,1.6431676725154982,42.0,45.0,3.0,0.0,Panic
38.4,2.3,1.51657508881031,37.0,41.0,4.0,0.0,Panic
44.2,0.7,0.8366600265340756,43.0,45.0,2.0,-1.0,Panic
44.4,1.8,1.3416407864998738,43.0,46.0,3.0,2.0,Panic
35.4,4.300000000000001,2.0736441353327724,33.0,38.0,5.0,2.0,Panic
30.4,1.2999999999999998,1.1401754250991378,29.0,32.0,3.0,-1.0,Panic
30.4,5.3,2.3021728866442674,28.0,34.0,6.0,3.0,Panic
34.8,4.2,2.04939015319192,33.0,37.0,4.0,1.0,Panic
42.2,3.2,1.7888543819998317,39.0,43.0,4.0,0.0,Panic
43.4,0.3,0.5477225575051661,43.0,44.0,1.0,-1.0,Panic
43.2,5.199999999999999,2.280350850198276,41.0,46.0,5.0,-5.0,Panic
47.4,0.3,0.5477225575051661,47.0,48.0,1.0,0.0,Panic
46.8,1.7,1.3038404810405295,45.0,48.0,3.0,-2.0,Panic
42.0,17.0,4.123105625617661,37.0,47.0,10.0,8.0,Panic
46.0,3.5,1.8708286933869709,44.0,48.0,4.0,-3.0,Panic
49.0,2.5,1.5811388300841898,47.0,51.0,4.0,4.0,Panic
46.0,1.5,1.224744871391589,45.0,48.0,3.0,1.0,Panic
45.0,6.0,2.449489742783178,42.0,48.0,6.0,-2.0,Panic
46.6,0.7999999999999999,0.8944271909999159,46.0,48.0,2.0,0.0,Panic
45.2,1.1999999999999995,1.095445115010332,44.0,47.0,3.0,1.0,Panic
30.2,2.7,1.6431676725154982,28.0,32.0,4.0,2.0,Panic
43.2,1.2,1.095445115010332,42.0,45.0,3.0,-1.0,Panic
36.2,2.7,1.6431676725154984,34.0,38.0,4.0,3.0,Panic
43.4,0.7999999999999999,0.8944271909999159,43.0,45.0,2.0,0.0,Panic
44.4,0.3,0.5477225575051661,44.0,45.0,1.0,0.0,Panic
31.2,1.7000000000000002,1.3038404810405295,29.0,32.0,3.0,-2.0,Panic
37.8,0.7,0.8366600265340756,37.0,39.0,2.0,0.0,Panic
44.4,0.7999999999999999,0.8944271909999159,43.0,45.0,2.0,0.0,Panic
46.0,0.5,0.7071067811865476,45.0,47.0,2.0,-1.0,Panic
